all_benign_distrust_attacker,attack_actions,attack_extra_path_length_max,attack_extra_path_length_mean,attack_extra_path_length_total,attack_induced_path_changes,attack_route_penalty_max,attack_route_penalty_mean,attack_route_penalty_total,attacker_min_source_memory_by_robot,attacker_min_source_memory_mean,attacker_min_trust_by_robot,attacker_min_trust_mean,attacks_evaluated_for_route_impact,benign_blocked_moves,benign_blocked_world,benign_deliveries_after_attack,benign_deliveries_after_distrust,benign_deliveries_by_robot,benign_delivery_cycle_duration_mean_steps,benign_delivery_cycle_duration_median_steps,benign_delivery_cycle_duration_p95_steps,benign_delivery_time_mean_steps,benign_loaded_delivery_duration_mean_steps,benign_loaded_delivery_duration_median_steps,benign_loaded_delivery_duration_p95_steps,benign_movement_steps,benign_no_path_steps,benign_path_changes,benign_planning_checks,benign_productive_replans,benign_success_rate,benign_total_deliveries_completed,benign_total_distance,benign_total_replans,benign_traffic_wait_steps,corridor_entry_denied,corridor_reservations_released,corridor_reservations_started,deadlocks_detected,deadlocks_recovered,distrusted_benign_robot_count,engine,fake_obstacle_path_changes,fake_obstacle_replan_checks,false_acceptance_count,false_acceptance_rate,false_clearance_path_changes,false_clearance_replan_checks,final_attacker_trust_mean,fresh_contradictions,head_on_swap_conflicts_detected,idle_parking_events,intent_commit_mismatches,malicious_contradiction_batches,malicious_report_deliveries,malicious_report_path_changes,malicious_report_replan_checks,malicious_reports_accepted,malicious_reports_influential,malicious_reports_operationally_ignored,malicious_verified_false_reports,manifest_hash,map_error_final,map_error_mean,map_hash,method,per_robot_idle_steps,prevented_robot_conflicts,recovery_time_steps,reservation_conflicts_detected,robot_on_route_path_changes,robot_on_route_replan_checks,robot_overlap_violations,scenario_manifest_hash,seed,stale_reassertion_path_changes,stale_reassertion_replan_checks,steps_completed,steps_route_affected_by_attacker,temporary_obstacle_path_changes,temporary_obstacle_replan_checks,time_to_all_benign_distrust,time_to_distrust_by_robot,time_to_distrust_malicious_robot,traffic_event_counts,traffic_replans,traffic_replans_suppressed,traffic_yield_events,traffic_yields_completed,vertex_conflicts_detected
1,559,8,0.3111111111111111,14,5,22.70022153919639,0.9200116177139683,41.40052279712857,"{1: 0.11453020879458653, 2: 0.044664588049812805}",0.07959739842219966,"{1: 0.11453020879458653, 2: 0.044664588049812805}",0.07959739842219966,45,0,0,44,43,"{1: 27, 2: 23}",98.56,96.5,136.49999999999991,53.96,53.96,49.0,68.29999999999998,4580,301,322,789,322,0.25,50,4580.0,322,18,3,0,0,0,0,2,modular_native,3,4,1118,1.0,0,0,0.9984025572341034,351,26,0,0,124,1118,5,6,1118,1118,0,351,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,0.030369718309859156,0.03378827001623034,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,majority_vote,{},36,0,5,0,0,0,74f201fafb6be5a1dc57697712c13080ebe02bf2938aaced0c2ecdccfc9871af,26,2,2,2500,170,113,113,411,"{1: 411, 2: 369}",369,"{'vertex_conflicts_detected': 5, 'head_on_swap_conflicts_detected': 26, 'reservation_conflicts_detected': 5, 'traffic_yield_events': 13, 'traffic_yields_completed': 13, 'deadlocks_detected': 0, 'deadlocks_recovered': 0, 'robot_overlap_violations': 0, 'corridor_entry_denied': 3}",14,0,13,13,5
