all_benign_distrust_attacker,attack_actions,attack_extra_path_length_max,attack_extra_path_length_mean,attack_extra_path_length_total,attack_induced_path_changes,attack_route_penalty_max,attack_route_penalty_mean,attack_route_penalty_total,attacked_obstacle_episodes_deferred,attacker_min_source_memory_by_robot,attacker_min_source_memory_mean,attacker_min_trust_by_robot,attacker_min_trust_mean,attacks_evaluated_for_route_impact,benign_blocked_moves,benign_blocked_world,benign_deliveries_after_attack,benign_deliveries_after_distrust,benign_deliveries_by_robot,benign_delivery_cycle_duration_mean_steps,benign_delivery_cycle_duration_median_steps,benign_delivery_cycle_duration_p95_steps,benign_delivery_time_mean_steps,benign_loaded_delivery_duration_mean_steps,benign_loaded_delivery_duration_median_steps,benign_loaded_delivery_duration_p95_steps,benign_movement_steps,benign_no_path_steps,benign_path_changes,benign_planning_checks,benign_productive_replans,benign_success_rate,benign_total_deliveries_completed,benign_total_distance,benign_total_replans,benign_traffic_wait_steps,corridor_entry_denied,corridor_reservations_released,corridor_reservations_started,deadlocks_detected,deadlocks_recovered,distrusted_benign_robot_count,engine,fake_obstacle_path_changes,fake_obstacle_replan_checks,false_acceptance_count,false_acceptance_rate,false_clearance_path_changes,false_clearance_replan_checks,final_attacker_trust_mean,fresh_contradictions,head_on_swap_conflicts_detected,idle_parking_events,intent_commit_mismatches,malicious_contradiction_batches,malicious_report_deliveries,malicious_report_path_changes,malicious_report_replan_checks,malicious_reports_accepted,malicious_reports_influential,malicious_reports_operationally_ignored,malicious_verified_false_reports,manifest_hash,map_error_final,map_error_mean,map_hash,method,per_robot_idle_steps,prevented_robot_conflicts,recovery_time_steps,reservation_conflicts_detected,robot_on_route_path_changes,robot_on_route_replan_checks,robot_overlap_violations,scenario_manifest_hash,seed,stale_reassertion_path_changes,stale_reassertion_replan_checks,steps_completed,steps_route_affected_by_attacker,temporary_obstacle_deferred_activation_steps,temporary_obstacle_episodes_deferred,temporary_obstacle_path_changes,temporary_obstacle_replan_checks,time_to_all_benign_distrust,time_to_distrust_by_robot,time_to_distrust_malicious_robot,traffic_event_counts,traffic_replans,traffic_replans_suppressed,traffic_yield_events,traffic_yields_completed,vertex_conflicts_detected
1,389,20,1.170731707317073,48,10,51.032475373571515,3.9412757491115182,161.59230571357224,0,"{1: 0.0027990864923999356, 2: 0.03233667024823853}",0.017567878370319232,"{1: 0.0027990864923999356, 2: 0.03233667024823853}",0.017567878370319232,41,0,0,44,39,"{1: 25, 2: 25}",98.54,88.0,173.5999999999999,57.34,57.34,53.5,75.74999999999999,4384,488,284,900,284,0.25,50,4384.0,284,27,0,0,0,0,0,2,modular_native,10,10,767,0.9858611825192802,0,0,0.8636944368830392,221,38,0,0,126,778,11,11,778,767,11,217,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,0.01386285395180343,0.03756804337128251,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,latest_report,{},56,0,6,0,0,0,812851f6db89c410c17dd69bcf38bd0a120c8501fa9507e635a59d785ac6083d,19,1,1,2500,196,100,2,47,47,528,"{1: 528, 2: 440}",440,"{'vertex_conflicts_detected': 12, 'head_on_swap_conflicts_detected': 38, 'reservation_conflicts_detected': 6, 'traffic_yield_events': 19, 'traffic_yields_completed': 19, 'deadlocks_detected': 0, 'deadlocks_recovered': 0, 'robot_overlap_violations': 0, 'corridor_entry_denied': 0}",19,0,19,19,12
