all_benign_distrust_attacker,attack_actions,attack_extra_path_length_max,attack_extra_path_length_mean,attack_extra_path_length_total,attack_induced_path_changes,attack_route_penalty_max,attack_route_penalty_mean,attack_route_penalty_total,attacked_obstacle_episodes_deferred,attacker_min_source_memory_by_robot,attacker_min_source_memory_mean,attacker_min_trust_by_robot,attacker_min_trust_mean,attacks_evaluated_for_route_impact,benign_blocked_moves,benign_blocked_world,benign_deliveries_after_attack,benign_deliveries_after_distrust,benign_deliveries_by_robot,benign_delivery_cycle_duration_mean_steps,benign_delivery_cycle_duration_median_steps,benign_delivery_cycle_duration_p95_steps,benign_delivery_time_mean_steps,benign_loaded_delivery_duration_mean_steps,benign_loaded_delivery_duration_median_steps,benign_loaded_delivery_duration_p95_steps,benign_movement_steps,benign_no_path_steps,benign_path_changes,benign_planning_checks,benign_productive_replans,benign_success_rate,benign_total_deliveries_completed,benign_total_distance,benign_total_replans,benign_traffic_wait_steps,corridor_entry_denied,corridor_reservations_released,corridor_reservations_started,deadlocks_detected,deadlocks_recovered,distrusted_benign_robot_count,engine,fake_obstacle_path_changes,fake_obstacle_replan_checks,false_acceptance_count,false_acceptance_rate,false_clearance_path_changes,false_clearance_replan_checks,final_attacker_trust_mean,fresh_contradictions,head_on_swap_conflicts_detected,idle_parking_events,intent_commit_mismatches,malicious_contradiction_batches,malicious_report_deliveries,malicious_report_path_changes,malicious_report_replan_checks,malicious_reports_accepted,malicious_reports_influential,malicious_reports_operationally_ignored,malicious_verified_false_reports,manifest_hash,map_error_final,map_error_mean,map_hash,method,per_robot_idle_steps,prevented_robot_conflicts,recovery_time_steps,reservation_conflicts_detected,robot_on_route_path_changes,robot_on_route_replan_checks,robot_overlap_violations,scenario_manifest_hash,seed,stale_reassertion_path_changes,stale_reassertion_replan_checks,steps_completed,steps_route_affected_by_attacker,temporary_obstacle_deferred_activation_steps,temporary_obstacle_episodes_deferred,temporary_obstacle_path_changes,temporary_obstacle_replan_checks,time_to_all_benign_distrust,time_to_distrust_by_robot,time_to_distrust_malicious_robot,traffic_event_counts,traffic_replans,traffic_replans_suppressed,traffic_yield_events,traffic_yields_completed,vertex_conflicts_detected
1,386,4,0.10810810810810811,4,2,4.640108686719259,0.53373418087114,19.74816469223218,0,"{1: 0.06819003433215776, 2: 0.11261973493114848}",0.09040488463165311,"{1: 0.06819003433215776, 2: 0.11261973493114848}",0.09040488463165311,37,0,0,54,48,"{1: 30, 2: 29}",83.98305084745763,83.0,118.59999999999997,46.49152542372882,46.49152542372882,48.0,67.0,4863,0,249,411,249,0.295,59,4863.0,249,19,3,0,0,0,0,2,modular_native,3,5,772,1.0,0,0,0.9007366809332837,296,18,0,0,106,772,3,5,772,772,0,289,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,0.016444444444444442,0.028331302663838,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,majority_vote,{},33,0,8,0,0,0,b3192aad2aaaa4e0ad0cb58bd2076c4fbb1be4de059e093a534b30058854d277,18,0,0,2500,103,17,4,23,23,728,"{1: 728, 2: 495}",495,"{'vertex_conflicts_detected': 7, 'head_on_swap_conflicts_detected': 18, 'reservation_conflicts_detected': 8, 'traffic_yield_events': 9, 'traffic_yields_completed': 9, 'deadlocks_detected': 0, 'deadlocks_recovered': 0, 'robot_overlap_violations': 0, 'corridor_entry_denied': 3}",13,0,9,9,7
