active_fake_claim_count,attacker_attributable_cost_on_route,attacker_is_trusted,attacker_route_cost_delta,attacker_source_memory,attacker_trust,benign_movement_steps,benign_no_path_steps,benign_total_distance,benign_total_replans,benign_traffic_wait_steps,deliveries_completed,goal,influential_fake_claim_count,map_error,mean_delivery_cycle_time_steps,mean_delivery_time_steps,method,path_changes,phase,planning_checks,position,preferred_route_affected_by_attacker,robot_id,route_affected_by_attacker,step
0,0.0,True,0.0,0.9,0.9,1,0,1.0,1,0,0,"(3, 8)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(5, 8)",False,0,False,0
0,0.0,True,0.0,0.9,0.9,1,0,1.0,1,0,0,"(2, 44)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(27, 41)",False,1,False,0
0,0.0,True,0.0,0.9,0.9,1,0,1.0,1,0,0,"(14, 50)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(7, 42)",False,2,False,0
0,0.0,True,0.0,0.9,0.9,5,0,5.0,2,0,0,"(2, 44)",0,0.0,,,source_memory,2,RECONNAISSANCE,2,"(5, 8)",False,0,False,5
0,0.0,True,0.0,0.9,0.9,6,0,6.0,1,0,0,"(2, 44)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(23, 40)",False,1,False,5
0,0.0,True,0.0,0.9,0.9,6,0,6.0,1,0,0,"(14, 50)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(9, 45)",False,2,False,5
0,0.0,True,0.0,0.9,0.9,10,0,10.0,2,0,0,"(2, 44)",0,0.0,,,source_memory,2,RECONNAISSANCE,2,"(10, 8)",False,0,False,10
0,0.0,True,0.0,0.9,0.9,11,0,11.0,1,0,0,"(2, 44)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(18, 40)",False,1,False,10
0,0.0,True,0.0,0.9,0.9,11,0,11.0,1,0,0,"(14, 50)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(10, 49)",False,2,False,10
0,0.0,True,0.0,0.9,0.9,15,0,15.0,2,0,0,"(2, 44)",0,0.0,,,source_memory,2,RECONNAISSANCE,2,"(13, 10)",False,0,False,15
0,0.0,True,0.0,0.9,0.9,16,0,16.0,1,0,0,"(2, 44)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(13, 40)",False,1,False,15
0,0.0,True,0.0,0.9,0.9,16,0,16.0,1,0,0,"(14, 50)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(14, 50)",False,2,False,15
0,0.0,True,0.0,0.9,0.9,20,0,20.0,2,0,0,"(2, 44)",0,0.0,,,source_memory,2,RECONNAISSANCE,2,"(13, 15)",False,0,False,20
0,0.0,True,0.0,0.9,0.9,21,0,21.0,1,0,0,"(2, 44)",0,0.0,,,source_memory,1,RECONNAISSANCE,1,"(9, 41)",False,1,False,20
0,0.0,True,0.0,0.9,0.9,20,0,20.0,2,0,0,"(2, 27)",0,0.0,,,source_memory,2,RECONNAISSANCE,2,"(12, 48)",False,2,False,20
0,0.0,True,0.0,0.9,0.9,25,0,25.0,4,0,0,"(2, 44)",0,0.0,,,source_memory,4,RECONNAISSANCE,5,"(14, 19)",False,0,False,25
0,0.0,True,0.0,0.9,0.9,26,0,26.0,1,0,0,"(2, 44)",0,0.0,,,source_memory,1,RECONNAISSANCE,2,"(4, 41)",False,1,False,25
0,0.0,True,0.0,0.9,0.9,25,0,25.0,3,0,0,"(2, 27)",0,0.0,,,source_memory,3,RECONNAISSANCE,3,"(9, 46)",False,2,False,25
0,0.0,True,0.0,0.9,0.9,30,0,30.0,5,0,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,6,"(16, 22)",False,0,False,30
0,0.0,True,0.0,0.9,0.9,31,0,31.0,1,0,0,"(2, 44)",0,0.0,,,source_memory,1,RECONNAISSANCE,2,"(2, 44)",False,1,False,30
0,0.0,True,0.0,0.9,0.9,30,0,30.0,3,0,0,"(2, 27)",0,0.0,,,source_memory,3,RECONNAISSANCE,3,"(7, 43)",False,2,False,30
0,0.0,True,0.0,0.9,0.9,35,0,35.0,5,0,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,6,"(14, 25)",False,0,False,35
0,0.0,True,0.0,0.9,0.9,35,0,35.0,2,0,0,"(25, 2)",0,0.0,,,source_memory,2,RECONNAISSANCE,3,"(4, 42)",False,1,False,35
0,0.0,True,0.0,0.9,0.9,35,0,35.0,3,0,0,"(2, 27)",0,0.0,,,source_memory,3,RECONNAISSANCE,3,"(5, 40)",False,2,False,35
0,0.0,True,0.0,0.9,0.9,40,0,40.0,5,0,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,6,"(11, 27)",False,0,False,40
0,0.0,True,0.0,0.9,0.9,40,0,40.0,2,0,0,"(25, 2)",0,0.0,,,source_memory,2,RECONNAISSANCE,3,"(8, 41)",False,1,False,40
0,0.0,True,0.0,0.9,0.9,40,0,40.0,3,0,0,"(2, 27)",0,0.0,,,source_memory,3,RECONNAISSANCE,3,"(3, 37)",False,2,False,40
0,0.0,True,0.0,0.9,0.9,45,0,45.0,5,0,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,6,"(6, 27)",False,0,False,45
0,0.0,True,0.0,0.9,0.9,45,0,45.0,2,0,0,"(25, 2)",0,0.0,,,source_memory,2,RECONNAISSANCE,3,"(12, 40)",False,1,False,45
0,0.0,True,0.0,0.9000524933594628,0.9010498671892546,45,0,45.0,3,0,0,"(2, 27)",0,0.0,,,source_memory,3,RECONNAISSANCE,3,"(3, 32)",False,2,False,45
0,0.0,True,0.0,0.9,0.9,49,0,49.0,5,1,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,7,"(3, 28)",False,0,False,50
0,0.0,True,0.0,0.9,0.9,50,0,50.0,3,0,0,"(25, 2)",0,0.0,,,source_memory,3,RECONNAISSANCE,4,"(15, 38)",False,1,False,50
0,0.0,True,0.0,0.9012087999599872,0.907852583937536,49,0,49.0,3,1,0,"(2, 27)",0,0.0,,,source_memory,3,RECONNAISSANCE,4,"(3, 30)",False,2,False,50
0,0.0,True,0.0,0.9,0.9,54,0,54.0,5,1,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,7,"(3, 33)",False,0,False,55
0,0.0,True,0.0,0.9000426825036436,0.9008536500728725,55,0,55.0,3,0,0,"(25, 2)",0,0.0,,,source_memory,3,RECONNAISSANCE,4,"(18, 36)",False,1,False,55
0,0.0,True,0.0,0.9030996678021507,0.9132849633155165,52,0,52.0,5,3,0,"(2, 27)",0,0.0,,,source_memory,5,RECONNAISSANCE,6,"(3, 31)",False,2,False,55
0,0.0,True,0.0,0.9,0.9,59,0,59.0,5,1,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,7,"(3, 38)",False,0,False,60
0,0.0,True,0.0,0.9000426825036436,0.9008536500728725,60,0,60.0,3,0,0,"(25, 2)",0,0.0,,,source_memory,3,RECONNAISSANCE,4,"(23, 36)",False,1,False,60
0,0.0,True,0.0,0.9061483757304625,0.9183496053561555,57,0,57.0,5,3,0,"(2, 27)",0,0.0,,,source_memory,5,RECONNAISSANCE,6,"(2, 27)",False,2,False,60
0,0.0,True,0.0,0.9,0.9,64,0,64.0,5,1,0,"(2, 44)",0,0.0,,,source_memory,5,RECONNAISSANCE,7,"(3, 43)",False,0,False,65
0,0.0,True,0.0,0.900122580089521,0.9016406342211906,65,0,65.0,4,0,0,"(25, 2)",0,0.0,,,source_memory,4,RECONNAISSANCE,5,"(22, 32)",False,1,False,65
0,0.0,True,0.0,0.9080847271418976,0.9204474388079565,61,0,61.0,6,3,1,"(22, 24)",0,0.0,61.0,45.0,source_memory,6,RECONNAISSANCE,7,"(6, 27)",False,2,False,65
0,0.0,True,0.0,0.9,0.9,68,0,68.0,6,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,6,RECONNAISSANCE,8,"(3, 43)",False,0,False,70
0,0.0,True,0.0,0.9007826473082241,0.9048288757180474,70,0,70.0,4,0,0,"(25, 2)",0,0.0,,,source_memory,4,RECONNAISSANCE,5,"(23, 28)",False,1,False,70
0,0.0,True,0.0,0.9113551239964237,0.9237252049551707,66,0,66.0,6,3,1,"(22, 24)",0,0.0,61.0,45.0,source_memory,6,RECONNAISSANCE,7,"(11, 27)",False,2,False,70
0,0.0,True,0.0,0.9,0.9,73,0,73.0,6,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,6,RECONNAISSANCE,9,"(5, 40)",False,0,False,75
0,0.0,True,0.0,0.9019007636849143,0.9078617235004303,75,0,75.0,4,0,0,"(25, 2)",0,0.0,,,source_memory,4,RECONNAISSANCE,6,"(24, 24)",False,1,False,75
0,0.0,True,0.0,0.9146333457187483,0.9270325742315454,71,0,71.0,6,3,1,"(22, 24)",0,0.0,61.0,45.0,source_memory,6,RECONNAISSANCE,8,"(13, 24)",False,2,False,75
0,0.0,True,0.0,0.9,0.9,78,0,78.0,6,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,6,RECONNAISSANCE,9,"(5, 35)",False,0,False,80
0,0.0,True,0.0,0.9019007636849143,0.9078617235004303,80,0,80.0,5,0,0,"(25, 2)",0,0.0,,,source_memory,5,RECONNAISSANCE,7,"(27, 22)",False,1,False,80
0,0.0,True,0.0,0.9178300433239783,0.9297372433183467,76,0,76.0,6,3,1,"(22, 24)",0,0.0,61.0,45.0,source_memory,6,RECONNAISSANCE,8,"(18, 24)",False,2,False,80
0,0.0,True,0.0,0.9,0.9,83,0,83.0,6,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,6,RECONNAISSANCE,9,"(7, 32)",False,0,False,85
0,0.0,True,0.0,0.9019007636849143,0.9078617235004303,85,0,85.0,7,0,0,"(25, 2)",0,0.0,,,source_memory,7,RECONNAISSANCE,9,"(30, 20)",False,1,False,85
0,0.0,True,0.0,0.9190723018807638,0.9307955428149496,80,0,80.0,7,3,1,"(25, 2)",0,0.0,61.0,45.0,source_memory,7,RECONNAISSANCE,9,"(22, 24)",False,2,False,85
0,0.0,True,0.0,0.9,0.9,88,0,88.0,6,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,6,RECONNAISSANCE,9,"(7, 27)",False,0,False,90
0,0.0,True,0.0,0.9019007636849143,0.9078617235004303,90,0,90.0,8,0,0,"(25, 2)",0,0.0,,,source_memory,8,RECONNAISSANCE,10,"(27, 22)",False,1,False,90
0,0.0,True,0.0,0.9196870024310987,0.9313663128874614,85,0,85.0,7,3,1,"(25, 2)",0,0.0,61.0,45.0,source_memory,7,RECONNAISSANCE,9,"(19, 22)",False,2,False,90
0,0.0,True,0.0,0.9,0.9,93,0,93.0,6,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,6,RECONNAISSANCE,9,"(8, 23)",False,0,False,95
0,0.0,True,0.0,0.9019007636849143,0.9078617235004303,95,0,95.0,9,0,0,"(25, 2)",0,0.0,,,source_memory,9,RECONNAISSANCE,11,"(24, 24)",False,1,False,95
0,0.0,True,0.0,0.9226916110423378,0.9339540320245222,90,0,90.0,7,3,1,"(25, 2)",0,0.0,61.0,45.0,source_memory,7,RECONNAISSANCE,9,"(19, 17)",False,2,False,95
0,0.0,True,0.0,0.9,0.9,98,0,98.0,7,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,7,RECONNAISSANCE,10,"(13, 23)",False,0,False,100
0,0.0,True,0.0,0.9025840232127832,0.9092380356301082,100,0,100.0,9,0,0,"(25, 2)",0,0.0,,,source_memory,9,RECONNAISSANCE,12,"(21, 24)",False,1,False,100
0,0.0,True,0.0,0.9232812745474391,0.9344848811443652,95,0,95.0,7,3,1,"(25, 2)",0,0.0,61.0,45.0,source_memory,7,RECONNAISSANCE,10,"(24, 17)",False,2,False,100
0,0.0,True,0.0,0.9,0.9,103,0,103.0,7,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,7,RECONNAISSANCE,10,"(17, 22)",False,0,False,105
0,0.0,True,0.0,0.9046933829710161,0.9138848698265509,105,0,105.0,9,0,0,"(25, 2)",0,0.0,,,source_memory,9,RECONNAISSANCE,12,"(19, 21)",False,1,False,105
0,0.0,True,0.0,0.9232812745474391,0.9344848811443652,100,0,100.0,7,3,1,"(25, 2)",0,0.0,61.0,45.0,source_memory,7,RECONNAISSANCE,10,"(25, 13)",False,2,False,105
0,0.0,True,0.0,0.9,0.9,108,0,108.0,7,1,1,"(25, 2)",0,0.0,68.0,65.0,source_memory,7,RECONNAISSANCE,10,"(17, 17)",False,0,False,110
0,0.0,True,0.0,0.9075200229142245,0.9191077929292497,110,0,110.0,9,0,0,"(25, 2)",0,0.0010845986984815619,,,source_memory,9,RECONNAISSANCE,12,"(20, 17)",False,1,False,110
0,0.0,True,0.0,0.9232812745474391,0.9344848811443652,105,0,105.0,7,3,1,"(25, 2)",0,0.0,61.0,45.0,source_memory,7,RECONNAISSANCE,10,"(25, 8)",False,2,False,110
