all_benign_distrust_attacker,attack_actions,attack_extra_path_length_max,attack_extra_path_length_mean,attack_extra_path_length_total,attack_induced_path_changes,attack_route_penalty_max,attack_route_penalty_mean,attack_route_penalty_total,attacked_obstacle_episodes_deferred,attacker_min_source_memory_by_robot,attacker_min_source_memory_mean,attacker_min_trust_by_robot,attacker_min_trust_mean,attacks_evaluated_for_route_impact,benign_blocked_moves,benign_blocked_world,benign_deliveries_after_attack,benign_deliveries_after_distrust,benign_deliveries_by_robot,benign_delivery_cycle_duration_mean_steps,benign_delivery_cycle_duration_median_steps,benign_delivery_cycle_duration_p95_steps,benign_delivery_time_mean_steps,benign_loaded_delivery_duration_mean_steps,benign_loaded_delivery_duration_median_steps,benign_loaded_delivery_duration_p95_steps,benign_movement_steps,benign_no_path_steps,benign_path_changes,benign_planning_checks,benign_productive_replans,benign_success_rate,benign_total_deliveries_completed,benign_total_distance,benign_total_replans,benign_traffic_wait_steps,corridor_entry_denied,corridor_reservations_released,corridor_reservations_started,deadlocks_detected,deadlocks_recovered,distrusted_benign_robot_count,engine,fake_obstacle_path_changes,fake_obstacle_replan_checks,false_acceptance_count,false_acceptance_rate,false_clearance_path_changes,false_clearance_replan_checks,final_attacker_trust_mean,fresh_contradictions,head_on_swap_conflicts_detected,idle_parking_events,intent_commit_mismatches,malicious_contradiction_batches,malicious_report_deliveries,malicious_report_path_changes,malicious_report_replan_checks,malicious_reports_accepted,malicious_reports_influential,malicious_reports_operationally_ignored,malicious_verified_false_reports,manifest_hash,map_error_final,map_error_mean,map_hash,method,per_robot_idle_steps,prevented_robot_conflicts,recovery_time_steps,reservation_conflicts_detected,robot_on_route_path_changes,robot_on_route_replan_checks,robot_overlap_violations,scenario_manifest_hash,seed,stale_reassertion_path_changes,stale_reassertion_replan_checks,steps_completed,steps_route_affected_by_attacker,temporary_obstacle_deferred_activation_steps,temporary_obstacle_episodes_deferred,temporary_obstacle_path_changes,temporary_obstacle_replan_checks,time_to_all_benign_distrust,time_to_distrust_by_robot,time_to_distrust_malicious_robot,traffic_event_counts,traffic_replans,traffic_replans_suppressed,traffic_yield_events,traffic_yields_completed,vertex_conflicts_detected
1,386,4,0.21621621621621623,8,8,16.610521282261033,1.6382912076706255,60.61677468381314,0,"{1: 0.013424891112622562, 2: 0.09502817431906617}",0.054226532715844364,"{1: 0.013424891112622562, 2: 0.09502817431906617}",0.054226532715844364,37,0,0,54,51,"{1: 30, 2: 29}",83.64406779661017,83.0,114.1,46.152542372881356,46.152542372881356,48.0,62.49999999999997,4865,0,264,410,264,0.295,59,4865.0,264,16,2,0,0,0,0,2,modular_native,8,9,772,1.0,0,0,0.8578691108353542,303,18,0,0,119,772,8,9,772,772,0,302,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,0.002803738317757009,0.028938337067574208,693dc26418767ea6f937b6334e1d7f891616a50a3386dba048e1a6bd2c290a2d,full_trust,{},30,26,7,0,0,0,b3192aad2aaaa4e0ad0cb58bd2076c4fbb1be4de059e093a534b30058854d277,18,0,0,2500,170,13,5,33,33,449,"{1: 428, 2: 449}",428,"{'vertex_conflicts_detected': 5, 'head_on_swap_conflicts_detected': 18, 'reservation_conflicts_detected': 7, 'traffic_yield_events': 9, 'traffic_yields_completed': 9, 'deadlocks_detected': 0, 'deadlocks_recovered': 0, 'robot_overlap_violations': 0, 'corridor_entry_denied': 2}",10,0,9,9,5
