baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
full_trust,478.46031209082935,126.53968790917062,higher_better,source_memory,478.46031209082935,126.53968790917062,302.5,302.5,malicious_reports_operationally_ignored,4,110.5817947644789,55.29089738223945
full_trust,-3.4457397432289625,-7.5542602567710375,lower_better,source_memory,7.5542602567710375,3.4457397432289625,5.5,-5.5,attack_induced_path_changes,4,1.2909944487358056,0.6454972243679028
full_trust,0.09202870338590308,-3.4908938385265955,lower_better,source_memory,3.4908938385265955,-0.09202870338590308,1.6994325675703463,-1.6994325675703463,attack_route_penalty_mean,4,1.1258391181480585,0.5629195590740292
full_trust,19.6423419440748,-58.02250888130769,lower_better,source_memory,58.02250888130769,-19.6423419440748,19.190083468616443,-19.190083468616443,attack_route_penalty_max,4,24.40413549037436,12.20206774518718
full_trust,4.668841337466148,-157.23832461375972,lower_better,source_memory,157.23832461375972,-4.668841337466148,76.28474163814678,-76.28474163814678,attack_route_penalty_total,4,50.87506604010506,25.43753302005253
full_trust,-0.21343409216686085,-0.7007073219745533,lower_better,source_memory,0.7007073219745533,0.21343409216686085,0.45707070707070707,-0.45707070707070707,attack_extra_path_length_mean,4,0.15311278905042158,0.07655639452521079
full_trust,3.8696926085916417,-12.869692608591642,lower_better,source_memory,12.869692608591642,-3.8696926085916417,4.5,-4.5,attack_extra_path_length_max,4,5.259911279353167,2.6299556396765835
full_trust,-9.36143793145,-31.63856206855,lower_better,source_memory,31.63856206855,9.36143793145,20.5,-20.5,attack_extra_path_length_total,4,7.0,3.5
full_trust,-35.782346355044524,-218.71765364495548,lower_better,source_memory,218.71765364495548,35.782346355044524,127.25,-127.25,steps_route_affected_by_attacker,4,57.48260606479146,28.74130303239573
full_trust,0.2326565997416471,-0.1678031130415597,diagnostic,source_memory,,,,0.032426743350043696,recovery_start_attacker_trust_mean,4,0.12583392596955587,0.06291696298477793
full_trust,0.16526249098311474,-0.22609947748794978,diagnostic,source_memory,,,,-0.030418493252417536,recovery_trust_gain,4,0.12297519924194666,0.06148759962097333
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,4,0.0,0.0
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_attack,4,0.0,0.0
full_trust,1.7734801808366116,-1.2734801808366116,higher_better,source_memory,1.7734801808366116,-1.2734801808366116,0.25,0.25,deliveries_during_recovery,4,0.9574271077563381,0.47871355387816905
full_trust,8.910504186925,-5.410504186925,lower_better,source_memory,5.410504186925,-8.910504186925,-1.75,1.75,traffic_wait_steps_during_attack,4,4.5,2.25
full_trust,14.256894925336708,-10.256894925336708,lower_better,source_memory,10.256894925336708,-14.256894925336708,-2.0,2.0,replans_during_attack,4,7.702813338860896,3.851406669430448
full_trust,0.5255257206892681,-2.5593492501010324,lower_better,source_memory,2.5593492501010324,-0.5255257206892681,1.0169117647058823,-1.0169117647058823,mean_influential_fake_cells_during_attack,4,0.9693407758845121,0.48467038794225603
full_trust,0.5255257206892681,-2.5593492501010324,lower_better,source_memory,2.5593492501010324,-0.5255257206892681,1.0169117647058823,-1.0169117647058823,attack_mean_influential_fake_cells,4,0.9693407758845121,0.48467038794225603
full_trust,-0.005500515665446536,-0.06949948433455347,lower_better,source_memory,0.06949948433455347,0.005500515665446536,0.0375,-0.0375,attack_fraction_samples_influenced,4,0.02010999166349609,0.010054995831748044
full_trust,0.055636817399743854,-0.9591726745407354,lower_better,source_memory,0.9591726745407354,-0.055636817399743854,0.4517679285704958,-0.4517679285704958,attack_mean_attacker_route_cost,4,0.3188771764194199,0.15943858820970996
full_trust,-0.005500515665446536,-0.06949948433455347,lower_better,source_memory,0.06949948433455347,0.005500515665446536,0.0375,-0.0375,attack_fraction_route_affected,4,0.02010999166349609,0.010054995831748044
trust_fused,5.820440542509835,-3.320440542509835,higher_better,source_memory,5.820440542509835,-3.320440542509835,1.25,1.25,benign_total_deliveries_completed,4,2.8722813232690143,1.4361406616345072
trust_fused,5.820440542509835,-3.320440542509835,higher_better,source_memory,5.820440542509835,-3.320440542509835,1.25,1.25,benign_deliveries_after_attack,4,2.8722813232690143,1.4361406616345072
trust_fused,5.820440542509835,-3.320440542509835,higher_better,source_memory,5.820440542509835,-3.320440542509835,1.25,1.25,benign_deliveries_after_distrust,4,2.8722813232690143,1.4361406616345072
trust_fused,0.0291022027125492,-0.01660220271254919,higher_better,source_memory,0.0291022027125492,-0.01660220271254919,0.0062500000000000056,0.0062500000000000056,benign_success_rate,4,0.014361406616345085,0.007180703308172542
trust_fused,2.328176217003929,-1.3281762170039308,higher_better,source_memory,2.328176217003929,-1.3281762170039308,0.4999999999999991,0.4999999999999991,deliveries_per_1000_steps,4,1.1489125293076032,0.5744562646538016
trust_fused,165.2641808325841,-314.7641808325841,lower_better,source_memory,314.7641808325841,-165.2641808325841,74.75,-74.75,benign_no_path_steps,4,150.83627989755425,75.41813994877712
trust_fused,3.391862074703246,-4.92850193266664,lower_better,source_memory,4.92850193266664,-3.391862074703246,0.7683199289816969,-0.7683199289816969,distance_per_delivery,4,2.614455424907962,1.307227712453981
trust_fused,4.47141296642563,-7.7130806941227785,lower_better,source_memory,7.7130806941227785,-4.47141296642563,1.6208338638485742,-1.6208338638485742,benign_delivery_cycle_duration_mean_steps,4,3.8286564773320855,1.9143282386660427
trust_fused,2.4654259043313487,-3.9654259043313487,lower_better,source_memory,3.9654259043313487,-2.4654259043313487,0.75,-0.75,benign_delivery_cycle_duration_median_steps,4,2.0207259421636903,1.0103629710818451
trust_fused,9.452071890354087,-19.702071890354095,lower_better,source_memory,19.702071890354095,-9.452071890354087,5.1250000000000036,-5.1250000000000036,benign_delivery_cycle_duration_p95_steps,4,9.160922442636437,4.5804612213182185
trust_fused,2.818628104075567,-3.6905670311615486,lower_better,source_memory,3.6905670311615486,-2.818628104075567,0.4359694635429907,-0.4359694635429907,benign_loaded_delivery_duration_mean_steps,4,2.0453432708029657,1.0226716354014829
trust_fused,2.723656917136259,-2.223656917136259,lower_better,source_memory,2.223656917136259,-2.723656917136259,-0.25,0.25,benign_loaded_delivery_duration_median_steps,4,1.5545631755148024,0.7772815877574012
trust_fused,8.462259538509256,-9.212259538509263,lower_better,source_memory,9.212259538509263,-8.462259538509256,0.37500000000000355,-0.37500000000000355,benign_loaded_delivery_duration_p95_steps,4,5.553752485182116,2.776876242591058
trust_fused,308.75033601735083,-169.7503360173508,lower_better,source_memory,169.7503360173508,-308.75033601735083,-69.5,69.5,benign_total_distance,4,150.35624363490862,75.17812181745431
trust_fused,184.64571870747577,-272.6457187074758,lower_better,source_memory,272.6457187074758,-184.64571870747577,44.0,-44.0,benign_planning_checks,4,143.6917998124226,71.8458999062113
trust_fused,25.83492357684628,4.665076423153723,lower_better,source_memory,-4.665076423153723,-25.83492357684628,-15.25,15.25,benign_path_changes,4,6.652067347825035,3.3260336739125176
trust_fused,7.808958284044101,-11.8089582840441,diagnostic,source_memory,,,,-2.0,temporary_obstacle_replan_checks,4,6.164414002968976,3.082207001484488
trust_fused,7.808958284044101,-11.8089582840441,diagnostic,source_memory,,,,-2.0,temporary_obstacle_path_changes,4,6.164414002968976,3.082207001484488
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_replan_checks,4,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_path_changes,4,0.0,0.0
