baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
majority_vote,0.5210343339770105,-0.7372988005409835,diagnostic,source_memory,,,,-0.10813223328198657,recovery_start_attacker_trust_mean,2,0.07002688142277601,0.04951648271939118
majority_vote,0.5133864253973692,-0.3649642507587194,diagnostic,source_memory,,,,0.07421108731932494,recovery_trust_gain,2,0.048880663601342994,0.03456384870140808
majority_vote,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,2,0.0,0.0
majority_vote,13.7062047364,-11.7062047364,higher_better,source_memory,13.7062047364,-11.7062047364,1.0,1.0,deliveries_during_attack,2,1.4142135623730951,1.0
majority_vote,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recovery,2,0.0,0.0
majority_vote,819.434331548,-959.434331548,lower_better,source_memory,959.434331548,-819.434331548,70.0,-70.0,traffic_wait_steps_during_attack,2,98.99494936611666,70.0
majority_vote,407.4799373556,-329.4799373556,lower_better,source_memory,329.4799373556,-407.4799373556,-39.0,39.0,replans_during_attack,2,41.012193308819754,28.999999999999996
majority_vote,3.932390648436472,-5.858861236671766,lower_better,source_memory,5.858861236671766,-3.932390648436472,0.9632352941176471,-0.9632352941176471,mean_influential_fake_cells_during_attack,2,0.5448881666790456,0.3852941176470589
majority_vote,3.932390648436472,-5.858861236671766,lower_better,source_memory,5.858861236671766,-3.932390648436472,0.9632352941176471,-0.9632352941176471,attack_mean_influential_fake_cells,2,0.5448881666790456,0.3852941176470589
majority_vote,0.010684576236764672,-0.08274339976617642,lower_better,source_memory,0.08274339976617642,-0.010684576236764672,0.03602941176470588,-0.03602941176470588,attack_fraction_samples_influenced,2,0.00519931456754814,0.003676470588235291
majority_vote,2.471946547873641,-3.2891014425519702,lower_better,source_memory,3.2891014425519702,-2.471946547873641,0.40857744733916457,-0.40857744733916457,attack_mean_attacker_route_cost,2,0.3206052621756559,0.2267021549684972
majority_vote,0.010684576236764672,-0.08274339976617642,lower_better,source_memory,0.08274339976617642,-0.010684576236764672,0.03602941176470588,-0.03602941176470588,attack_fraction_route_affected,2,0.00519931456754814,0.003676470588235291
full_trust,-1.0,-1.0,higher_better,source_memory,-1.0,-1.0,-1.0,-1.0,benign_total_deliveries_completed,2,0.0,0.0
full_trust,-1.0,-1.0,higher_better,source_memory,-1.0,-1.0,-1.0,-1.0,benign_deliveries_after_attack,2,0.0,0.0
full_trust,4.8531023682,-7.8531023682,higher_better,source_memory,4.8531023682,-7.8531023682,-1.5,-1.5,benign_deliveries_after_distrust,2,0.7071067811865476,0.5
full_trust,-0.004999999999999624,-0.00500000000000033,higher_better,source_memory,-0.004999999999999624,-0.00500000000000033,-0.004999999999999977,-0.004999999999999977,benign_success_rate,2,3.925231146709438e-17,2.7755575615628914e-17
full_trust,-0.39999999999997776,-0.40000000000002295,higher_better,source_memory,-0.39999999999997776,-0.40000000000002295,-0.40000000000000036,-0.40000000000000036,deliveries_per_1000_steps,2,2.5121479338940403e-15,1.7763568394002505e-15
full_trust,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,benign_no_path_steps,2,0.0,0.0
full_trust,2.7399319690863306,0.135957894380053,lower_better,source_memory,-0.135957894380053,-2.7399319690863306,-1.4379449317331918,1.4379449317331918,distance_per_delivery,2,0.14491248680921692,0.10246860210140339
full_trust,4.717858558320172,-1.8031263376457622,lower_better,source_memory,1.8031263376457622,-4.717858558320172,-1.4573661103372046,1.4573661103372046,benign_delivery_cycle_duration_mean_steps,2,0.36289613898185863,0.25660632074048806
full_trust,1.0,1.0,lower_better,source_memory,-1.0,-1.0,-1.0,1.0,benign_delivery_cycle_duration_median_steps,2,0.0,0.0
full_trust,0.6353102368198117,-0.6353102368197548,lower_better,source_memory,0.6353102368197548,-0.6353102368198117,-2.842170943040401e-14,2.842170943040401e-14,benign_delivery_cycle_duration_p95_steps,2,0.07071067811863063,0.04999999999998294
full_trust,5.647657054512465,-2.3891934642099963,lower_better,source_memory,2.3891934642099963,-5.647657054512465,-1.6292317951512345,1.6292317951512345,benign_loaded_delivery_duration_mean_steps,2,0.4472548348675036,0.3162569266532813
full_trust,3.4265511841,-2.9265511841,lower_better,source_memory,2.9265511841,-3.4265511841,-0.25,0.25,benign_loaded_delivery_duration_median_steps,2,0.3535533905932738,0.25
full_trust,34.31099530167019,-20.960995301670106,lower_better,source_memory,20.960995301670106,-34.31099530167019,-6.67500000000004,6.67500000000004,benign_loaded_delivery_duration_p95_steps,2,3.075914498161498,2.1750000000000114
full_trust,36.1186142092,-40.1186142092,lower_better,source_memory,40.1186142092,-36.1186142092,2.0,-2.0,benign_total_distance,2,4.242640687119285,2.9999999999999996
full_trust,577.1012918242,-452.10129182419996,lower_better,source_memory,452.10129182419996,-577.1012918242,-62.5,62.5,benign_planning_checks,2,57.27564927611035,40.5
full_trust,730.9881581338,-653.9881581338,lower_better,source_memory,653.9881581338,-730.9881581338,-38.5,38.5,benign_path_changes,2,77.07463914933368,54.49999999999999
full_trust,738.1350557656,-634.1350557656,diagnostic,source_memory,,,,52.0,temporary_obstacle_replan_checks,2,76.36753236814714,54.0
full_trust,738.1350557656,-634.1350557656,diagnostic,source_memory,,,,52.0,temporary_obstacle_path_changes,2,76.36753236814714,54.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_replan_checks,2,0.0,0.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_path_changes,2,0.0,0.0
full_trust,-1.1468976318,-13.8531023682,lower_better,source_memory,13.8531023682,1.1468976318,7.5,-7.5,malicious_report_replan_checks,2,0.7071067811865476,0.5
full_trust,-7.0,-7.0,lower_better,source_memory,7.0,7.0,7.0,-7.0,malicious_report_path_changes,2,0.0,0.0
full_trust,4.7062047364,-20.7062047364,lower_better,source_memory,20.7062047364,-4.7062047364,8.0,-8.0,fake_obstacle_replan_checks,2,1.4142135623730951,1.0
full_trust,-1.1468976318,-13.8531023682,lower_better,source_memory,13.8531023682,1.1468976318,7.5,-7.5,fake_obstacle_path_changes,2,0.7071067811865476,0.5
full_trust,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_replan_checks,2,0.0,0.0
full_trust,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_path_changes,2,0.0,0.0
full_trust,6.8531023682,-5.8531023682,lower_better,source_memory,5.8531023682,-6.8531023682,-0.5,0.5,stale_reassertion_replan_checks,2,0.7071067811865476,0.5
full_trust,6.8531023682,-5.8531023682,lower_better,source_memory,5.8531023682,-6.8531023682,-0.5,0.5,stale_reassertion_path_changes,2,0.7071067811865476,0.5
