ci95_high,ci95_low,direction,max,mean,median,method,metric,min,n,n_missing,sample_std,sem,unit
78.11861420919999,1.8813857908000031,higher_better,43.0,40.0,40.0,majority_vote,benign_deliveries_after_distrust,37.0,2,0,4.242640687119285,2.9999999999999996,deliveries
0.5341240947279999,0.025875905272000177,higher_better,0.3,0.28,0.28,majority_vote,benign_success_rate,0.26,2,0,0.028284271247461888,0.01999999999999999,ratio
42.729927578239995,2.0700724217600026,higher_better,24.0,22.4,22.4,majority_vote,deliveries_per_1000_steps,20.8,2,0,2.2627416997969516,1.5999999999999996,deliveries/1000 steps
2535.6478762340003,-2165.6478762340003,lower_better,370.0,185.0,185.0,majority_vote,benign_no_path_steps,0.0,2,0,261.6295090390226,185.0,steps
120.43441287524463,47.22712558629384,lower_better,86.71153846153847,83.83076923076923,83.83076923076923,majority_vote,distance_per_delivery,80.95,2,0,4.074022916220956,2.8807692307692316,distance/delivery
166.811636576902,10.460158294892864,lower_better,94.78846153846153,88.63589743589743,88.63589743589743,majority_vote,benign_delivery_cycle_duration_mean_steps,82.48333333333333,2,0,8.701039597215999,6.1525641025640985,steps
161.23722841839998,8.762771581600006,lower_better,91.0,85.0,85.0,majority_vote,benign_delivery_cycle_duration_median_steps,79.0,2,0,8.48528137423857,5.999999999999999,steps
195.92085045815008,59.329149541849915,lower_better,133.0,127.625,127.625,majority_vote,benign_delivery_cycle_duration_p95_steps,122.24999999999999,2,0,7.601397897755396,5.375000000000006,steps
56.10979932319358,35.665841702447445,lower_better,46.69230769230769,45.88782051282051,45.88782051282051,majority_vote,benign_loaded_delivery_duration_mean_steps,45.083333333333336,2,0,1.1377166799860468,0.8044871794871788,steps
65.6327559205,33.8672440795,lower_better,51.0,49.75,49.75,majority_vote,benign_loaded_delivery_duration_median_steps,48.5,2,0,1.7677669529663689,1.25,steps
73.59434331547985,55.80565668452013,lower_better,65.39999999999998,64.69999999999999,64.69999999999999,majority_vote,benign_loaded_delivery_duration_p95_steps,64.0,2,0,0.9899494936611505,0.6999999999999886,steps
6893.8796241336,2472.1203758664,lower_better,4857.0,4683.0,4683.0,majority_vote,benign_total_distance,4509.0,2,0,246.07315985291854,174.0,cells
2536.9024270373993,-1363.9024270373995,lower_better,740.0,586.5,586.5,majority_vote,benign_planning_checks,433.0,2,0,217.08178182427008,153.49999999999997,checks
643.8923468283999,-143.89234682839998,lower_better,281.0,250.0,250.0,majority_vote,benign_path_changes,219.0,2,0,43.840620433565945,30.999999999999996,changes
132.50274025939999,-83.50274025939999,diagnostic,33.0,24.5,24.5,majority_vote,temporary_obstacle_replan_checks,16.0,2,0,12.020815280171307,8.499999999999998,checks
