accepted,action,attack_extra_path_length,attack_induced_path_change,attack_route_penalty,attack_type,changed,claim,confirmed_weight,contradicted_weight,delivery_cycle_duration_steps,delivery_number,evidence_after,evidence_before,goal,is_malicious,kind,loaded_delivery_duration_steps,method,new_path_cost,new_path_length,new_trust,observation_age,old_path_cost,old_path_length,old_trust,operational_weight,operationally_ignored,outcome,path,phase,position,probability_after,probability_before,reason,recipient_id,report_id,report_ids,robot_id,scenario_event_id,sender_id,sensor_confidence,source_memory,step,target_cell,validated_reports,with_attacker_path_length,without_attacker_path_length
,,,,,,True,,,,,,,,,,replan,,trust_fused,92.0,34,,,,0,,,,,"[(7, 8), (8, 8), (9, 8), (10, 8), (11, 8), (12, 8), (13, 8), (14, 8), (15, 8), (16, 8), (17, 8), (18, 8), (19, 8), (20, 8), (20, 9), (21, 9), (22, 9), (23, 9), (24, 9), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (25, 4), (25, 3), (25, 2), (26, 2), (27, 2), (28, 2), (29, 2), (30, 2), (31, 2), (32, 2)]",,,,,path_invalid_or_empty,,,,0,,,,,0,,,,
,,,,,,True,,,,,,,,,,replan,,trust_fused,101.0,37,,,,0,,,,,"[(27, 41), (26, 41), (25, 41), (25, 40), (24, 40), (23, 40), (22, 40), (21, 40), (20, 40), (19, 40), (18, 40), (17, 40), (16, 40), (15, 40), (14, 40), (13, 40), (12, 40), (12, 41), (11, 41), (10, 41), (9, 41), (8, 41), (7, 41), (6, 41), (5, 41), (4, 41), (3, 41), (3, 42), (3, 43), (3, 44), (3, 45), (3, 46), (3, 47), (3, 48), (3, 49), (3, 50), (2, 50)]",,,,,path_invalid_or_empty,,,,1,,,,,0,,,,
,,,,,,True,,,,,,,,,,replan,,trust_fused,32.0,14,,,,0,,,,,"[(6, 41), (5, 41), (4, 41), (3, 41), (3, 42), (3, 43), (3, 44), (3, 45), (3, 46), (3, 47), (3, 48), (3, 49), (3, 50), (2, 50)]",,,,,path_invalid_or_empty,,,,2,,,,,0,,,,
,move,,,,,,,,,,,,,"(32, 2)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(7, 8)",,,,,,,0,,,,,0,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(27, 41)",,,,,,,1,,,,,0,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(6, 41)",,,,,,,2,,,,,0,,,,
,move,,,,,,,,,,,,,"(32, 2)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(8, 8)",,,,,,,0,,,,,1,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(26, 41)",,,,,,,1,,,,,1,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(5, 41)",,,,,,,2,,,,,1,,,,
,move,,,,,,,,,,,,,"(32, 2)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(9, 8)",,,,,,,0,,,,,2,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(25, 41)",,,,,,,1,,,,,2,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(4, 41)",,,,,,,2,,,,,2,,,,
,move,,,,,,,,,,,,,"(32, 2)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(10, 8)",,,,,,,0,,,,,3,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(25, 40)",,,,,,,1,,,,,3,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(3, 41)",,,,,,,2,,,,,3,,,,
,move,,,,,,,,,,,,,"(32, 2)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(11, 8)",,,,,,,0,,,,,4,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(24, 40)",,,,,,,1,,,,,4,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(3, 42)",,,,,,,2,,,,,4,,,,
,,,,,,True,,,,,,,,,,replan,,trust_fused,88.0,32,,,inf,32,,,,,"[(23, 40), (22, 40), (21, 40), (20, 40), (20, 41), (19, 41), (18, 41), (17, 41), (16, 41), (15, 41), (14, 41), (13, 41), (12, 41), (11, 41), (10, 41), (9, 41), (8, 41), (7, 41), (6, 41), (5, 41), (4, 41), (3, 41), (3, 42), (3, 43), (3, 44), (3, 45), (3, 46), (3, 47), (3, 48), (3, 49), (3, 50), (2, 50)]",,,,,temporary_physical_obstacle_on_route,,,,1,,,,,5,,,,
,move,,,,,,,,,,,,,"(32, 2)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(12, 8)",,,,,,,0,,,,,5,,,,
,move,,,,,,,,,,,,,"(2, 50)",,robot_action,,trust_fused,,,,,,,,,,,,RECONNAISSANCE,"(23, 40)",,,,,,,1,,,,,5,,,,
